Unnamed: 0,image_filename,caption,label,confidence,new_label,classified_label
30750,2469351714.jpg,A girl jumping high off of the sand .,sand,0.4759925603866577,desert,desert
30771,2469638631.jpg,A hiker lies in the foreground as three men play with a soccer ball in a rural  wooded area .,forest,0.8210670351982117,forest,forest
30868,2471493912.jpg,Two girls climbing out of a mud pit by a beach .,beach,0.8070164322853088,coast,coast
30894,2472250097.jpg,A person stands on a hill surrounded by blue skies and clouds .,mountain,0.4394079446792602,mountains,mountains
30896,247248892.jpg,A guy wearing a hat and sunglasses on a boat in the middle of the ocean is holding up a fish .,sea,0.8802080154418945,coast,coast
30897,247248892.jpg,Asian fisherman holding a fish up posing for a picture on a boat in the ocean .,sea,0.8684597611427307,coast,coast
30898,247248892.jpg,Guy with sunglasses holding up a fish on a boat in the ocean .,sea,0.8409750461578369,coast,coast
30908,2472620707.jpg,A young boy wearing a navy shirt and Crocs rides a scooter near a beach .,beach,0.5462561845779419,coast,coast
30909,2472620707.jpg,A small child with blue sandals rides a scooter near the beach .,beach,0.6699544191360474,coast,coast
30930,2472896179.jpg,a man on the sea .,sea,0.8350733518600464,coast,coast
30951,2473271288.jpg,Group of people sitting on beach around campfire drinking soda pop and talking .,beach,0.7664618492126465,coast,forest
30953,2473271288.jpg,A group of people are sitting a campfire at night in the woods .,forest,0.8022714853286743,forest,forest
30968,2473689180.jpg,A wakeboarder is jumping a huge wave .,sea,0.7260602116584778,coast,coast
30981,2473791980.jpg,A waterskier cuts through the blue water with sailboats in the background .,sea,0.9052751660346984,coast,coast
30982,2473791980.jpg,a lone parasailer surfing in the ocean wearing a black swimsuit .,sea,0.8311892747879028,coast,coast
31058,2474918824.jpg,A guy tries to climb a stone cliff while his friend helps him .,mountain,0.3396744132041931,mountains,mountains
31081,2475640704.jpg,A boy at the beach runs through the surf towards three other people who are already in the water .,beach,0.7541223764419556,coast,coast
31082,2475640704.jpg,Three people swimming in the water and one person on the sand is running into the water .,sand,0.5388058423995972,desert,coast
31083,2475640704.jpg,A child runs toward the water at a beach .,beach,0.8769147992134094,coast,coast
31085,2475640704.jpg,A group of people at the beach .,beach,0.7908228635787964,coast,coast
31156,247691240.jpg,A young man in a blue short-sleeved shirt climbs up a rock face with no ropes .,mountain,0.4160071015357971,mountains,mountains
31157,247691240.jpg,There is a man in a light shirt climbing a rocky cliff .,mountain,0.3559752702713012,mountains,mountains
31158,247691240.jpg,A guy is rock climbing .,mountain,0.6131763458251953,mountains,mountains
31159,247691240.jpg,A man is rock climbing .,mountain,0.5946463942527771,mountains,mountains
31160,247691240.jpg,A man rock climbing .,mountain,0.6672549247741699,mountains,mountains
31173,247706586.jpg,A man is laying under a large mossy rock in the forest .,forest,0.8950015306472778,forest,forest
31216,2479162876.jpg,A white dog is going for a walk through the desert with its owner .,desert,0.811498761,desert,desert
31218,2479162876.jpg,Dog in desert area with distant man in background .,desert,0.8882506489753723,desert,desert
31219,2479162876.jpg,A yellow dog is walking along a mountain trail,mountain,0.7850311398506165,mountains,desert
31222,2479180530.jpg,A brown dog runs on the sand  holding a stick .,sand,0.4787473678588867,desert,desert
31223,2479180530.jpg,The dog is playing with the stick on the beach .,beach,0.7192044854164124,coast,desert
31224,2479180530.jpg,A brown dog runs on the sand carrying a stick .,sand,0.4190373420715332,desert,desert
31248,2480021389.jpg,Climber scaling rock at night .,mountain,0.4120446443557739,mountains,mountains
31250,2480021389.jpg,A man climbing a rock .,mountain,0.413145363,mountains,mountains
31272,2480668859.jpg,a group of people rowing a large rowboat in the lake .,lake,0.7057211399078369,coast,coast
31275,2480668859.jpg,A skull of rowers on a lake .,lake,0.8630944490432739,coast,coast
31276,2480820830.jpg,Two black dogs run into the white waves on a beach .,beach,0.6774433851242065,coast,coast
31277,2480820830.jpg,Two black dogs are jumping in waves at the beach,beach,0.6611016988754272,coast,coast
31278,2480820830.jpg,Two black dogs play in the waves at the beach .,beach,0.6595945358276367,coast,coast
31279,2480820830.jpg,Two dog are playing the waves at a beach .,beach,0.6352190375328064,coast,coast
31301,2481082525.jpg,A person in a red shirt and a person in a white shirt and tan vest are sitting facing a lake of water .,lake,0.8441886901855469,coast,coast
31346,248174959.jpg,A girl sits on the side of a large mountain with one leg hanging off .,mountain,0.7893434762954712,mountains,mountains
31353,2481968683.jpg,Four children and a woman are tending sheep in an arid location .,desert,0.8986519575119019,desert,desert
31368,2482629385.jpg,A dog walking into a lake with reeds in the background,lake,0.7838959693908691,coast,coast
31473,2486490836.jpg,A man wearing a white shirt and black pants is falling down onto a bed in front of a window facing the ocean .,sea,0.7269206047058105,coast,coast
31474,2486490836.jpg,A man dressed in white and blue clothes leap on his bed in a hotel room near the beach .,beach,0.5952036380767822,coast,coast
31537,2489844419.jpg,A man wearing a blue vest and brown pants hiking up a mountain .,mountain,0.8176295161247253,mountains,mountains
31539,2489844419.jpg,Smiling man standing on rocky  snowy terrain with hat on .,snow,0.7421091198921204,glacier,mountains
31591,2491343114.jpg,A skinny brown dog runs across the wet sand with his mouth open .,sand,0.4206220507621765,desert,desert
31592,2491343114.jpg,The dog is running through the wet sand .,sand,0.573671818,desert,desert
31593,2491343114.jpg,a dog running on the beach,beach,0.7303721308708191,coast,desert
31594,2491343114.jpg,A dog walks on the beach .,beach,0.7428918480873108,coast,desert
31595,2491343114.jpg,A dog runs across sand .,sand,0.6362251043319702,desert,desert
31648,2493974889.jpg,Two children walking down a path in the woods .,forest,0.8826966881752014,forest,forest
31649,2493974889.jpg,Two kids are walking on a path in the woods .,forest,0.8535153269767761,forest,forest
31650,2493974889.jpg,Two children walking down a forest path .,forest,0.9090867042541504,forest,forest
31654,2494088238.jpg,Man and boy play with dog at sunset on a beach .,beach,0.8365076184272766,coast,coast
31655,2494088238.jpg,Children on the beach with their dog .,beach,0.7733874320983887,coast,coast
31713,2495394666.jpg,A brown dog is standing in a lake .,lake,0.8341533541679382,coast,coast
31781,2497747805.jpg,A young man is ' heading ' a ball while on the beach  another young man  in the background  looks at him .,beach,0.7695710062980652,coast,coast
31782,2497747805.jpg,Black kid in black shorts bounces soccer ball on head at beach near water with another man looking at him .,beach,0.9335632920265198,coast,coast
31783,2497747805.jpg,A white man in the background watches a black man in the foreground playing with a soccer ball on a beach .,beach,0.8184936046600342,coast,coast
31784,2497747805.jpg,A young African American boy bounces a soccer ball off his head as another beach visitor observes .,beach,0.8259108066558838,coast,coast
31785,2497747805.jpg,A man wearing swimming shorts on a beach goes for a header with a soccer ball .,beach,0.882344127,coast,coast
31871,2501548593.jpg,Two women playing beach volleyball with one trying to spike the ball and one trying to block the ball .,beach,0.9040712714195251,coast,coast
31872,2501548593.jpg,Two women jumping to get the ball over the net in a game of beach volleyball .,beach,0.9167609214782716,coast,coast
31873,2501548593.jpg,Two women playing beach volleyball are jumping in the air for the ball .,beach,0.8857559561729431,coast,coast
31875,2501548593.jpg,Two woman beach volleyball players jump during a match .,beach,0.8563319444656372,coast,coast
31901,2502079538.jpg,a couple of people in the desert walking in front of a large tan camel,desert,0.8732451796531677,desert,desert
31916,2502250148.jpg,A young girls with red-hair who is wearing jeans and a black vest jumps up in the air over a sandy hill .,sand,0.7460005283355713,desert,desert
31918,2502250148.jpg,A red-haired girl  dressed in blue  is leaping into a bank of sand .,sand,0.6052384376525879,desert,desert
31919,2502250148.jpg,A girl with red-hair is jumping on a sand dune .,sand,0.4881084263324737,desert,desert
31920,2502250148.jpg,A little girl jumps while playing on the beach .,beach,0.7182355523109436,coast,desert
31927,2502375224.jpg,Women wearing blue and green playing volleyball in the sand .,sand,0.553445578,desert,coast
31928,2502375224.jpg,Women in bikinis playing in a beach volleyball competition .,beach,0.8533108234405518,coast,coast
31929,2502375224.jpg,Women playing beach volleyball .,beach,0.8032466769218445,coast,coast
31952,2502905671.jpg,A man with a toy in his hand on a beach playing with his dog .,beach,0.7848249673843384,coast,coast
31954,2502905671.jpg,Man on rocky beach playing with black and white dog .,beach,0.9033463597297668,coast,coast
31955,2502905671.jpg,A man playing with his dog on a beach,beach,0.8207904696464539,coast,coast
32043,2504269717.jpg,A man rock climbing in a forest with a long rope .,forest,0.8736996054649353,forest,forest
32045,2504269717.jpg,A man rock climbing in the woods .,forest,0.807829738,forest,forest
32142,2507312812.jpg,Two dogs are running on sand along the body of water,sand,0.675911546,desert,coast
32143,2507312812.jpg,A black dog is chasing another dog along the beach .,beach,0.706302822,coast,coast
32144,2507312812.jpg,Two dogs are running on the beach along the water .,beach,0.6815159916877747,coast,coast
32145,2507312812.jpg,A black dog and a gray dog run on the beach .,beach,0.621042788,coast,coast
32296,2510560080.jpg,Two children wear helmets and ride horses over the sand inside a fenced area .,sand,0.5509749054908752,desert,desert
32297,2510560080.jpg,Two children are riding horses over sand near a white fence .,sand,0.5671630501747131,desert,desert
32367,2512450458.jpg,A man wearing a snorkel and goggles gives a thumbs up as he and another person speed through the water .,sea,0.7926859855651855,coast,coast
32368,2512450458.jpg,Someone in a snorkel mask coming out of water and giving a thumbs-up .,sea,0.7389978170394897,coast,coast
32408,2512683710.jpg,A sailboat in the water at sunrise .,sea,0.744641125,coast,coast
32410,2512683710.jpg,A sailboat in the water .,sea,0.8011988997459412,coast,coast
32412,2512876666.jpg,A man and a dog stand atop a black ashy mountain range .,mountain,0.7590495347976685,mountains,mountains
32414,2512876666.jpg,A man and a dog stand on a black rocky mountain .,mountain,0.8782519698143005,mountains,mountains
32436,2513260012.jpg,A black dog is running after a white dog in the snow .,snow,0.854567289,glacier,glacier
32438,2513260012.jpg,Two dogs chase each other across the snowy ground .,snow,0.7521888613700867,glacier,glacier
32439,2513260012.jpg,Black dog chasing brown dog through snow,snow,0.8459874987602234,glacier,glacier
32440,2513260012.jpg,Two dogs play together in the snow .,snow,0.8713491559028625,glacier,glacier
32482,251489987.jpg,A lady jumping on a trampoline with rolling mountains in the background .,mountain,0.4944906830787658,mountains,mountains
32491,2515372403.jpg,Six people in a gray and orange raft numbered RR-16 pushing off the shore of a lake,lake,0.5258057117462158,coast,coast
32542,2517489722.jpg,A man is walking on a trail in the woods while a young girl is attempting to climb some boards of wood .,forest,0.8070417642593384,forest,forest
32753,2521983429.jpg,A dog and his owner at a rocky beach .,beach,0.8688392043113708,coast,coast
32754,2521983429.jpg,A man and a dog on rocks on a beach .,beach,0.9117321372032166,coast,coast
32762,2522230304.jpg,A man with a dark brown shirt is climbing up a rocky elevation .,mountain,0.4789156317710876,mountains,mountains
32764,2522230304.jpg,A man is climbing a rocky mountain .,mountain,0.9143705368041992,mountains,mountains
32765,2522230304.jpg,A man climbs a rock .,mountain,0.37680769,mountains,mountains
32783,2522498597.jpg,A woman and her four children perform handstands on the sand .,sand,0.5358543395996094,desert,coast
32784,2522498597.jpg,Children playing jump rope on a beach .,beach,0.7470649480819702,coast,coast
32861,252504549.jpg,Small dog catching a ball in its mouth on a beach .,beach,0.847655714,coast,coast
32862,252504549.jpg,A white dog is playing with a ball on the beach .,beach,0.7973427772521973,coast,coast
32863,252504549.jpg,A small dog is playing with a ball on the sand .,sand,0.5958124399185181,desert,coast
32864,252504549.jpg,A dog on the beach has a ball in its mouth .,beach,0.8452095985412598,coast,coast
32870,2525228677.jpg,Three men eating by the beach .,beach,0.6397015452384949,coast,coast
32872,2525232298.jpg,This picture depicts looking up at a rock climber .,mountain,0.4260450899600982,mountains,mountains
32875,2525232298.jpg,A man rock climbs .,mountain,0.6142106652259827,mountains,mountains
32882,2525298345.jpg,There is a small gathering of people on the grass in front of a beach .,beach,0.5960714221000671,coast,coast
32885,2525298345.jpg,Crowd of people are enjoying themselves at the beach .,beach,0.7567211985588074,coast,coast
32891,2525471610.jpg,A man and a young boy are on a rock overlooking a lake populated with ducks .,lake,0.805708647,coast,coast
32895,2525471610.jpg,A man and his son at the lake .,lake,0.9077947735786438,coast,coast
32972,25268657.jpg,A pair of young boys in t-shirts are hiding in the woods with one looking aghast .,forest,0.7651804685592651,forest,forest
32973,25268657.jpg,Two young boys stand together in a wooded area .,forest,0.8004804849624634,forest,forest
32974,25268657.jpg,Two young boys are playing in the forest .,forest,0.9000000953674316,forest,forest
32975,25268657.jpg,Boys are hiding in the forest .,forest,0.8843755125999451,forest,forest
32986,2527303359.jpg,A woman in a white dress walks toward the water on a beach with white boots in the foreground .,beach,0.923202395,coast,coast
32987,2527303359.jpg,A girl in a white dress walks toward the water and away from white boots on a beach .,beach,0.9214611649513244,coast,coast
32988,2527303359.jpg,A little girl in white leaves her boots behind as she walks in the sand .,sand,0.6343265175819397,desert,coast
32989,2527303359.jpg,A girl in a white dress on the beach .,beach,0.8062839508056641,coast,coast
32990,2527303359.jpg,A girl walking on a beach barefoot .,beach,0.7199777364730835,coast,coast
33095,2530455664.jpg,An Asian fisherman sits in his boat .,sea,0.8096168637275696,coast,coast
33106,253109856.jpg,A toddler is sitting in the sand wearing a blue denim jacket and flowered pants .,sand,0.4954220354557037,desert,desert
33107,253109856.jpg,A unhappy toddler in a blue jacket sitting on the hot sand .,sand,0.4429527819156647,desert,desert
33108,253109856.jpg,A baby wearing a blue jacket is sitting in sand .,sand,0.7634212374687195,desert,desert
33109,253109856.jpg,A child with a blue shirt is crying on a beach .,beach,0.7833548784255981,coast,desert
33110,253109856.jpg,Baby in blue jacket  sitting in sand crying .,sand,0.5936626195907593,desert,desert
33138,2531837969.jpg,A man stands on the edge of a cliff overhanging the ocean .,sea,0.8524740934371948,coast,coast
33139,2531837969.jpg,A man stands on a cliff overlooking the ocean .,sea,0.8840441107749939,coast,coast
33146,2531942624.jpg,A boy in a green striped top is running barefoot through the sand .,sand,0.660086989,desert,desert
33147,2531942624.jpg,A boy wearing a striped shirt runs barefoot in the sandy hill .,sand,0.8012734055519104,desert,desert
33148,2531942624.jpg,A young boy in a striped shirt running down a sand dune .,sand,0.5032753944396973,desert,desert
33149,2531942624.jpg,The youngster enjoys playing in the sand .,sand,0.4849079847335815,desert,desert
33150,2531942624.jpg,A boy runs through the sand .,sand,0.5270217657089233,desert,desert
33178,253320564.jpg,People in a wooded area standing around with backpacks on in the dark .,forest,0.7095155119895935,forest,forest
33186,253341587.jpg,A young girl in a light blue dress scares away a flock of seagulls as she runs towards them on the shoreline of a beach .,beach,0.9014317393302916,coast,coast
33188,253341587.jpg,Little girl running alone the beach among the seagulls,beach,0.6726259589195251,coast,coast
33229,2534424894.jpg,A girl wearing a jacket and scarf is playing on the beach .,beach,0.7177998423576355,coast,desert
33230,2534424894.jpg,A little girl is jumping down a sandy hill .,sand,0.8312118053436279,desert,desert
33279,2536434720.jpg,A man in a green robe rides a white horse across a sandy floor .,sand,0.4308324158191681,desert,desert
33701,2538642969.jpg,Ten men inspect and gather huge fishing nets on a sandy beach .,beach,0.5078202486038208,coast,coast
33702,2538642969.jpg,A crowd of local fishermen inspect their nets on the beach .,beach,0.7841809988021851,coast,coast
33703,2538642969.jpg,Many people on the beach holding a very large net .,beach,0.828067958,coast,coast
33704,2538642969.jpg,Fishermen on the beach organize their nets .,beach,0.8720740079879761,coast,coast
33705,2538642969.jpg,Several men making a net on a beach .,beach,0.7139034271240234,coast,coast
33768,2540360421.jpg,The man in boarding shorts is rock climbing with a red rope .,mountain,0.4055681228637695,mountains,mountains
33769,2540360421.jpg,Shirtless man climbs a steep rock face .,mountain,0.5383113622665405,mountains,mountains
33770,2540360421.jpg,A shirtless man rock climbs .,mountain,0.6153469681739807,mountains,mountains
33816,254133261.jpg,People lounge on the beach in beach chairs  on the sand  or near their four-wheelers .,beach,0.5800818204879761,coast,coast
33817,254133261.jpg,People are standing around two four-wheelers on a beach .,beach,0.5802268981933594,coast,coast
33818,254133261.jpg,Many people are enjoying the beach on a summer day .,beach,0.7243937253952026,coast,coast
33819,254133261.jpg,Woman sunbathing out on sandy beach under umbrella .,beach,0.7203969359397888,coast,coast
33820,254133261.jpg,A woman at the beach is sitting under an umbrella .,beach,0.7536379098892212,coast,coast
33826,254148000.jpg,A man in blue swimming trunks and a man in black swimming trunks are at the beach .,beach,0.8235048055648804,coast,coast
33828,254148000.jpg,Two men are at the beach standing on the waters edge .,beach,0.761239767,coast,coast
33829,254148000.jpg,Two shirtless men stands in front of the ocean .,sea,0.7702329158782959,coast,coast
33830,254148000.jpg,Two men standing in the surf on a beach .,beach,0.7390369772911072,coast,coast
33851,254166641.jpg,A lady in a yellow sweater on the beach has carved a horses head in the dirt and dancing around it .,beach,0.816675603,coast,desert
33852,254166641.jpg,A happy lady in a yellow shirt making a horse as a sand sculpture .,sand,0.7104552388191223,desert,desert
33853,254166641.jpg,A woman making a sand sculpture of a horse 's head .,sand,0.8895835280418396,desert,desert
33855,254166641.jpg,A woman lying next to a horse made of sand .,sand,0.652383566,desert,desert
33856,254169701.jpg,Four girls in shorts on the beach throwing a football with the ocean behind them .,beach,0.5645602941513062,coast,coast
33857,254169701.jpg,A group of girls playing football on the beach .,beach,0.8288028836250305,coast,coast
33858,254169701.jpg,A girl is throwing a football on the beach .,beach,0.7194329500198364,coast,coast
33859,254169701.jpg,Four girls on a beach are playing catch .,beach,0.7774198651313782,coast,coast
33860,254169701.jpg,Young women play football on the beach .,beach,0.7185234427452087,coast,coast
33936,2542415282.jpg,Two little girls are sitting in a sandpit next to a row of sand castles .,sand,0.683072031,desert,desert
33937,2542415282.jpg,Two young girls making upside down cupcake shapes in the sand .,sand,0.6843298673629761,desert,desert
33939,2542415282.jpg,Girls playing in a sand playground .,sand,0.888234556,desert,desert
33940,2542415282.jpg,Two girls play in a sand box .,sand,0.7979755997657776,desert,desert
34027,254484670.jpg,A group of people are gathered on the beach  one man is carrying a surfboard out of the water .,beach,0.7571813464164734,coast,coast
34028,254484670.jpg,Two surfers are exiting the ocean while some other people are wading the surf .,sea,0.8328416347503662,coast,coast
34029,254484670.jpg,Surfers and families are at a beach on an overcast day .,beach,0.6833665370941162,coast,coast
34030,254484670.jpg,Surfers and bathers on the beach .,beach,0.7145312428474426,coast,coast
34036,254527963.jpg,A large  black dog is running in the sand on the beach .,beach,0.7292676568031311,coast,coast
34037,254527963.jpg,A black dog is running along the beach .,beach,0.6924355626106262,coast,coast
34038,254527963.jpg,A dog walking away at the beach .,beach,0.8280574679374695,coast,coast
34039,254527963.jpg,A black dog running on the beach,beach,0.7442917227745056,coast,coast
34040,254527963.jpg,A black dog running on a beach .,beach,0.7466630935668945,coast,coast
34099,2547291721.jpg,Three men are walking up hill .,mountain,0.553391695,mountains,mountains
34106,2547366477.jpg,A mildly overweight man with a backpack is at the beach with two kids  who are playing in the sand .,beach,0.7318393588066101,coast,coast
34107,2547366477.jpg,A man with a backpack and two children are on the beach .,beach,0.6728579998016357,coast,coast
34108,2547366477.jpg,A man wearing a backpack with two children on a beach .,beach,0.7539488673210144,coast,coast
34109,2547366477.jpg,A family takes tourist photos in the desert .,desert,0.9193522930145264,desert,coast
34110,2547366477.jpg,A man and two children at the beach .,beach,0.7834174633026123,coast,coast
34256,255073988.jpg,Here is a picture of a father burying his son in the sand and his sister helping get rid of him as well .,sand,0.4949029982089996,desert,desert
34257,255073988.jpg,A man and woman are burying a younger person in the sand at a beach .,beach,0.7231778502464294,coast,desert
34258,255073988.jpg,A young woman and man are burying another young man in the sand .,sand,0.6230161190032959,desert,desert
34259,255073988.jpg,2 people at a beach burying a 3rd person up to his head in sand .,sand,0.463736355,desert,desert
34260,255073988.jpg,A man is buried in the sand .,sand,0.6304542422294617,desert,desert
34336,2552949275.jpg,A dog at the beach jumping into the water  with a rock breaker in the background .,beach,0.8012294173240662,coast,coast
34337,2552949275.jpg,A large brown dog is jumping into the ocean .,sea,0.7179003357887268,coast,coast
34338,2552949275.jpg,a brown dog jumping into the beach,beach,0.606869102,coast,coast
34340,2552949275.jpg,Dog jumping in the sea .,sea,0.7478028535842896,coast,coast
34372,2553550034.jpg,A boy climbs rocks in the woods .,forest,0.8291746973991394,forest,forest
34382,2554081584.jpg,The rock climber appears to be stuck between a rock and a hard place .,mountain,0.3391083478927612,mountains,mountains
34396,2554562324.jpg,A person in a red shirt is climbing a tree branch in a forrest .,forest,0.937073827,forest,forest
34397,2554562324.jpg,A woman dressed in pink  sitting on a log in a forested area .,forest,0.9534932971000672,forest,forest
34446,2555622234.jpg,A wet German Shepherd runs along the waves on a beach .,beach,0.6768777966499329,coast,coast
34447,2555622234.jpg,A brown and black dog walks along a rocky beach .,beach,0.7290794253349304,coast,coast
34448,2555622234.jpg,A black and brown dog is running on the beach .,beach,0.7109319567680359,coast,coast
34449,2555622234.jpg,a shepherd breed dog running on the beach,beach,0.7369700074195862,coast,coast
34450,2555622234.jpg,A dog running on the beach .,beach,0.7779453992843628,coast,coast
34451,2555638166.jpg,Three people playing with a red ball in a large sandy area with a tree in the background .,sand,0.6795381307601929,desert,desert
34452,2555638166.jpg,Two boys and a girl kick a ball in a sandy field .,sand,0.904840052,desert,desert
34453,2555638166.jpg,Three children are playing soccer in the sand .,sand,0.58359164,desert,desert
34454,2555638166.jpg,Three people kicking a ball in the sand .,sand,0.5136058330535889,desert,desert
34455,2555638166.jpg,three people play soccer in the sand .,sand,0.4222415387630462,desert,desert
34471,2556650904.jpg,A man stands with his backpack in front of him in a wooded area with another backpack and someone 's coat .,forest,0.8086458444595337,forest,forest
34473,2556650904.jpg,A woman in blue sweatpants is leaning against her backpack in the forest .,forest,0.8488181829452515,forest,forest
34474,2556650904.jpg,A hiker in the woods takes off her backpack to catch her breath .,forest,0.7415231466293335,forest,forest
34488,2557369301.jpg,A group of people playing a game with a tennis ball on a beach .,beach,0.9031422138214112,coast,coast
34489,2557369301.jpg,A couple and their child enjoy a day at the beach .,beach,0.6848909258842468,coast,coast
34490,2557369301.jpg,People on a beach playing cricket .,beach,0.8200697898864746,coast,coast
34494,255741044.jpg,Two dogs run up a hill with their tongues out .,mountain,0.3211701512336731,mountains,mountains
34516,2557922709.jpg,A girl in glasses is looking over two American flags near a wooded area .,forest,0.812823474,forest,forest
34582,2559921948.jpg,a young boy wearing a yellow shirt walking on the beach carrying a surfboard,beach,0.6013818383216858,coast,coast
34583,2559921948.jpg,A boy in a yellow shirt walks with his surfboard out of the ocean .,sea,0.7174791097640991,coast,coast
34584,2559921948.jpg,A boy in a yellow shirt is walking on a beach holding a surfboard .,beach,0.5567725300788879,coast,coast
34585,2559921948.jpg,a little boy at the beach with a surfboard,beach,0.594257116,coast,coast
34591,2560388887.jpg,A group of people are flying colorful kites near a beautiful snowcapped mountain range .,mountain,0.654157281,mountains,mountains
34592,2560388887.jpg,Several people are flying kites  with mountains in the background .,mountain,0.8288824558258057,mountains,mountains
34593,2560388887.jpg,Three kites are in the air in front of a mountain range .,mountain,0.8649791479110718,mountains,mountains
34594,2560388887.jpg,Bright kites are being flown with a mountain background .,mountain,0.9409865736961364,mountains,mountains
34637,2561310673.jpg,Sailors take a break from the rough waters to mingle .,sea,0.7831540107727051,coast,coast
34646,2561334141.jpg,A man holds a ball in the air for a brown dog to catch on the beach .,beach,0.752157986,coast,coast
34647,2561334141.jpg,a man with a stick and ball is playing with his dog at the beach,beach,0.8797335624694824,coast,coast
34648,2561334141.jpg,A man in jeans plays with a white and brown dog at the beach .,beach,0.8561539649963379,coast,coast
34666,2561849813.jpg,The baby sits on the sand in the front of the scene while the ocean is in the distance .,sand,0.506777823,desert,coast
34667,2561849813.jpg,A baby sits on an empty beach under a big  blue sky .,beach,0.7192130088806152,coast,coast
34669,2561849813.jpg,A toddler sits on a sandy beach .,beach,0.5506532192230225,coast,coast
34670,2561849813.jpg,Baby sitting at a beach .,beach,0.6979964375495911,coast,coast
34677,2562347802.jpg,The dogs are walking in the desert .,desert,0.8602403998374939,desert,desert
34713,2563043367.jpg,A man in denim shorts and a straw hat is fishing off of the rocks .,sea,0.7025886178016663,coast,coast
34731,2563578471.jpg,a young boy wearing a spiderman shirt sitting on a wall next to the beach .,beach,0.512994111,coast,coast
34732,2563578471.jpg,A boy in black is sitting on a wall near the beach .,beach,0.618005633,coast,coast
34733,2563578471.jpg,A little boy sits on concrete wall by the ocean .,sea,0.7757067084312439,coast,coast
34734,2563578471.jpg,A small child sitting on a ledge near a beach .,beach,0.7284017205238342,coast,coast
34735,2563578471.jpg,a young boy sits by the beach .,beach,0.6375325918197632,coast,coast
34746,2564144246.jpg,Four women in red bathing suits and pink caps in a lake  one jumping out of the water while the crowd watches and a big red bull buoy next to them .,lake,0.8860699534416199,coast,coast
34830,2565657591.jpg,A boy is rock climbing .,mountain,0.514735222,mountains,mountains
34846,2565847129.jpg,A young redheaded girl and a younger boy  both wearing galoshes and yellow rain suits  play in the dark sand at a beach .,beach,0.724615216,coast,coast
34878,2566294211.jpg,People chilling in at forest next to canoes .,forest,0.8446522951126099,forest,forest
34931,2568347901.jpg,Two men by the lake one dressed in a penguin costume while his friend runs along side of him .,lake,0.8141604661941528,coast,coast
34935,2568347901.jpg,Two menone in a costume  are running besides a lake .,lake,0.7816136479377747,coast,coast
34941,2568656919.jpg,Two dogs racing across the water toward a beach .,beach,0.5638035535812378,coast,coast
34942,2568656919.jpg,Two dogs run in the shallow water at the beach .,beach,0.8825281262397766,coast,coast
34944,2568656919.jpg,Two dogs running in water by a beach .,beach,0.892287552,coast,coast
35133,2573667207.jpg,A man crouching down on some rocks in the ocean .,sea,0.8126494884490967,coast,coast
35148,2573811416.jpg,Young black boys walk around on sand on a sunny day .,sand,0.5453985333442688,desert,desert
35248,2576407111.jpg,A man covered in sand is looking inside of a metal bucket .,sand,0.7055351734161377,desert,desert
35250,2576407111.jpg,A man fills up an old bucket with sand .,sand,0.7981201410293579,desert,desert
35256,257699783.jpg,A man wearing all tan is walking his herd of cattle down the beach .,beach,0.6410048007965088,coast,coast
35258,257699783.jpg,A man walking with a herd of cows on the beach .,beach,0.7793092131614685,coast,coast
35259,257699783.jpg,Steers and man enjoying a day at the beach .,beach,0.7368403077125549,coast,coast
35312,2578003921.jpg,A mountain biker in red is riding on a woodland path .,mountain,0.4346092045307159,mountains,mountains
35331,2578577049.jpg,A lady with her hands up to her head is sitting on the ground in front of a ocean .,sea,0.8018653392791748,coast,coast
35332,2578577049.jpg,A woman is outside looking over the ocean as the sun sets .,sea,0.7883694767951965,coast,coast
35333,2578577049.jpg,A woman is doing yoga at the beach facing the sea .,beach,0.6253719925880432,coast,coast
35336,2578834476.jpg,A person rides his mountain bike down a steep hill in the woods .,mountain,0.456522524,mountains,mountains
35340,2578834476.jpg,A boy mountain bikes down a trail .,mountain,0.6009260416030884,mountains,mountains
35362,2579330918.jpg,A lady scared about balancing on a rope on a shore .,beach,0.5073049068450928,coast,coast
35364,2579330918.jpg,A woman holds a line on a sailboat .,sea,0.7096431255340576,coast,coast
35501,2582211817.jpg,A man tosses a soccer ball in the air on the beach at sunset while boats go by in the distance .,beach,0.9428576231002808,coast,coast
35502,2582211817.jpg,A silhouette of a man about to hit a volleyball on the beach at sunset .,beach,0.8058290481567383,coast,coast
35572,258476074.jpg,A group of off road vehicles parked together high in the mountains .,mountain,0.3508906662464142,mountains,mountains
35575,258476074.jpg,Many cars parked on a mountain .,mountain,0.5961618423461914,mountains,mountains
35636,2587017287.jpg,a wet golden retriever is walking through a lake,lake,0.8100377321243286,coast,coast
35711,2589241160.jpg,Two dogs are running around on dead grass and sand with green grass in the background .,sand,0.5270360708236694,desert,desert
35712,2589241160.jpg,two dogs are running towards each other across the sand .,sand,0.4211512804031372,desert,desert
35713,2589241160.jpg,Two dogs are running towards each other on a beach .,beach,0.7344608902931213,coast,desert
35726,2590207488.jpg,A dog with black and white spots walks on the beach  looking behind itself .,beach,0.7068864703178406,coast,coast
35727,2590207488.jpg,A black and white dog looks back while walking on the beach .,beach,0.7527280449867249,coast,coast
35728,2590207488.jpg,Black and white dog  walking on beach and looking back .,beach,0.7062124013900757,coast,coast
