Unnamed: 0,image_filename,caption,label,confidence
37476,2635248278.jpg,A man dressed in blue holding an orange bucket stands in the sea  with a swan-like bird in the distance .,sea,0.8024209141731262
37491,2635509973.jpg,A young boy wearing a red shirt with yellow writing on it and a red sports cap is squatted in shallow water and touching a yellow pail filled with sand .,sand,0.7897769808769226
37492,2635509973.jpg,A little boy in a red shirt and baseball hat kneels in shallow water with a yellow bucket full of sand .,sand,0.757149338722229
37493,2635509973.jpg,A child playing with a yellow bucket on a beach .,beach,0.7919113039970398
37494,2635509973.jpg,A little boy playing with sand on the beach .,beach,0.5854926705360413
37521,2636454827.jpg,Three people in hiking gear smile at the camera with mountains and rocks in the background .,mountain,0.6651005148887634
37522,2636454827.jpg,A male and two female hikers pose in front of a mountainous landscape .,mountain,0.880270779132843
37523,2636454827.jpg,Three people smiling in the distance on a mountainous area .,mountain,0.8964279294013977
37525,2636454827.jpg,Three people posing atop a mountain .,mountain,0.915918231010437
37531,2636570551.jpg,These five site seers are on the ocean looking out the man is taking pictures the others are looking at the beautiful blue sea .,sea,0.8375476002693176
37532,2636570551.jpg,Group of people sitting on beach  facing the ocean .,beach,0.562580943107605
37533,2636570551.jpg,Five people sitting on the beach watching the water .,beach,0.6426610350608826
37534,2636570551.jpg,Five people are sitting in front of the ocean .,sea,0.7251764535903931
37535,2636570551.jpg,A group of people are sitting near the ocean .,sea,0.7615973353385925
37546,2636876892.jpg,two dogs in the middle of a heavily wooded forest,forest,0.9264013171195984
37550,2636876892.jpg,Two dogs standing in the woods .,forest,0.8558263182640076
37557,2637335836.jpg,A photographer peeks out between rocky hills to take a picture .,mountain,0.3072996437549591
37558,2637335836.jpg,A photographer taking a picture of the ocean .,sea,0.8502010107040405
37559,2637335836.jpg,A man on a rocky beach is taking photographs .,beach,0.8560425043106079
37561,2637510448.jpg,A little girl in a pink and white ski suit and red helmet skies sideways on the snow covered slope .,snow,0.7862449288368225
37562,2637510448.jpg,Young skier in a pink ski-suit is on the side of a snowy hill,snow,0.7666507959365845
37599,2637959357.jpg,A dog jumping through the water at a lake,lake,0.898103654384613
37628,2638512789.jpg,Man jumps in the ocean to prove his love to the girl in the picture .,sea,0.7391225099563599
37643,2638887069.jpg,A young woman dressed in black walking on pavement in front of a lake,lake,0.8263950347900391
37727,2641770481.jpg,A man wearing a red jacket stands on the shore of a lake with a yellow kayak .,lake,0.7217257618904114
37728,2641770481.jpg,a man in a red jacket stands next to a yellow kayak on rocks by the ocean .,sea,0.7823151350021362
37741,2642247165.jpg,A physically fit man dives into the water  with mountains in the background .,mountain,0.7720586657524109
37742,2642247165.jpg,A fit man drives into a lake wearing a white bathing suit .,lake,0.5773013830184937
37743,2642247165.jpg,A man wearing a white bathing suit is diving into a lake .,lake,0.8109042048454285
37837,2644326817.jpg,The black dog is dropping a red disc on a beach .,beach,0.7643439173698425
37839,2644326817.jpg,A dog drops a red disc on a beach .,beach,0.7812433242797852
37887,2644920808.jpg,A man at the top of rocks  clouds behind .,mountain,0.3101058006286621
37888,2644920808.jpg,A man stands on top of a rocky mountain .,mountain,0.911483645439148
37889,2644920808.jpg,A man stands on top of a rocky hill .,mountain,0.7857333421707153
37890,2644920808.jpg,A person stands on a mountaintop .,mountain,0.9299182891845704
37941,2646246120.jpg,People enjoying the sandy beach near the water with a funny looking tree on the beach .,beach,0.5114561319351196
37942,2646246120.jpg,A man wearing a red tank top and white hat is sitting on a towel at the beach .,beach,0.885913610458374
37943,2646246120.jpg,The beach with a person in a red tank top sitting under a small tree .,beach,0.8777422904968262
37944,2646246120.jpg,A man in red sits under the shade of a small tree on the beach .,beach,0.8328817486763
37945,2646246120.jpg,A person in red sitting on a beach .,beach,0.7682591676712036
38031,2648310638.jpg,Person in blue top and shorts wearing a cap standing on a road with mountain with trees in the background .,mountain,0.733224630355835
38032,2648310638.jpg,The woman in the white hat and blue shorts is jogging in the bicycle lane on a mountain road .,mountain,0.7195661067962646
38037,2648399206.jpg,A little red-haired girl wearing a blue life jacket is fishing from a boat .,sea,0.7987754344940186
38038,2648399206.jpg,A red-haired little girl in purple is fishing on a boat out on a lake .,lake,0.8907904028892517
38069,2649705487.jpg,A woman passing by the shore .,beach,0.5254857540130615
38231,2653940812.jpg,A man  in a green shirt  is attempting to light a firework near the water of a lake .,lake,0.9156983494758606
38234,2653940812.jpg,Older man measuring the water line of nearby shore .,beach,0.5259113907814026
38235,2653940812.jpg,A man bends down to light a firework near a lake .,lake,0.8965635299682617
38251,2654751253.jpg,A man paddling a boat on a quiet lake with small green mountains in the background .,lake,0.7686678767204285
38252,2654751253.jpg,A man stands in his small boat in the middle of the lake .,lake,0.7229958176612854
38254,2654751253.jpg,A man is in a small fishing boat in a lake .,lake,0.8579899668693542
38255,2654751253.jpg,A man rows a boat in a lake near mountains .,lake,0.5425617694854736
38283,265528702.jpg,a man posing with large grassy mountains off in the distance .,mountain,0.4996815025806427
38284,265528702.jpg,A man wearing sunglasses stands before a forested landscape .,forest,0.8802321553230286
38285,265528702.jpg,Bearded man with sunglasses in the mountains .,mountain,0.8902525901794434
38378,2657484284.jpg,Two groups are canoeing on a river overlooking a mountain .,mountain,0.6085899472236633
38381,2657484970.jpg,Two people in a canoe are rowing past a large  tree-covered mountain .,mountain,0.5477901101112366
38383,2657484970.jpg,Two people in a canoe on a river beside a forested mountain .,mountain,0.45679771900177
38385,2657484970.jpg,People are boating near a mountain .,mountain,0.6446648240089417
38396,2657663775.jpg,a lone person wearing a purple tank top running on the shore at the beach,beach,0.8557766079902649
38397,2657663775.jpg,The woman is wearing a purple shirt and runs on the beach .,beach,0.660416841506958
38398,2657663775.jpg,Woman on beach  running from water to trees .,beach,0.843870222568512
38399,2657663775.jpg,A girl jumps over water at the beach .,beach,0.8492139577865601
38400,2657663775.jpg,A woman leaps across the beach .,beach,0.6278839707374573
38416,2658009523.jpg,Two brown dogs chase and playfully fight with each other on the sandy beach .,beach,0.5265511870384216
38417,2658009523.jpg,A brown dog and a red dog frolicking on the waters edge on the beach .,beach,0.8349159359931946
38420,2658009523.jpg,Two dogs running down a beach .,beach,0.6589556932449341
38446,2658667254.jpg,A baby is hold an adults fingers on the beach .,beach,0.75821852684021
38447,2658667254.jpg,A woman is helping a baby walk on the beach .,beach,0.6812150478363037
38448,2658667254.jpg,Women holding up little girl on beach .,beach,0.7951391339302063
38449,2658667254.jpg,Woman at the beach with a small girl .,beach,0.6746546626091003
38450,2658667254.jpg,A mom with child walk on the beach .,beach,0.7763850092887878
38480,2659606300.jpg,A small child climbs stairs at a beach .,beach,0.7567214965820312
38552,2662444259.jpg,A group of shoppers line the street of a commercial district beside a mountain .,mountain,0.5178635120391846
38554,2662444259.jpg,People gather on a sidewalk in a town in the mountains .,mountain,0.5115258693695068
38621,2663794355.jpg,Two women are laying on a concrete structure beside the ocean .,sea,0.7968517541885376
38646,2664102751.jpg,A man is in the desert a few feet off the ground holding onto strings of a parachute .,desert,0.8662254214286804
38652,2664103423.jpg,The man slides in the sand while holding on to his hang glider .,sand,0.413968026638031
38654,2664103423.jpg,Man trying to guide a kit in the desert .,desert,0.8847801089286804
38694,2665264979.jpg,A girl is walking on a sandy path .,sand,0.8953871726989746
38716,2665658462.jpg,An Asian man standing on some sand appears to be ready to serve a volleyball .,sand,0.6180453300476074
38719,2665658462.jpg,A young  Asian man is hitting a volleyball in the sand .,sand,0.5697171092033386
38731,2666078276.jpg,There is a brown dog leaping on the beach .,beach,0.6960785388946533
38735,2666078276.jpg,A dog leaps on the beach .,beach,0.6818498969078064
38740,2666111736.jpg,A man and a boy on a rocky beach .,beach,0.8465399146080017
38771,2666830229.jpg,A man in mountaineering gear is watching a woman as she scales the side of a rock wall .,mountain,0.5877735018730164
38774,2666830229.jpg,A man and women are rock climbing .,mountain,0.3164395987987518
38775,2666830229.jpg,A man helping a woman rock climb .,mountain,0.4704568684101105
38807,2667126590.jpg,A blond woman wearing a blue and pink floral tie-front bikini on a beach  readying to put a flagpole in the sand .,beach,0.8694103956222534
38808,2667126590.jpg,A girl in a bikini on a beach holding a flag with small waves in the background .,beach,0.8251003623008728
38810,2667126590.jpg,A young lady in a blue floral bikini holding a flag on a beach .,beach,0.8538989424705505
38821,2667783499.jpg,This picture shows a boy in a blue shirt leaning his head against a window with lots of beautiful clowds outside .,snow,0.8542799949645996
38891,2670637584.jpg,A child in a blue shirt sitting on a forest floor  looking through binoculars .,forest,0.7998727560043335
38892,2670637584.jpg,A girl sitting on the ground in the forest looking through binoculars .,forest,0.8586620092391968
38893,2670637584.jpg,A young girl sits on the forest floor and looks up through binoculars .,forest,0.818056046962738
38894,2670637584.jpg,The woman with binoculars is sitting on the forest floor looking up .,forest,0.8357144594192505
38895,2670637584.jpg,A child sits in the woods looking up with binoculars .,forest,0.715294361114502
38926,267164457.jpg,There man on top of an snow covered mountain with a lake behind him .,mountain,0.3774999976158142
38927,267164457.jpg,A man climbs over snow covered rocks by a shore .,snow,0.562828779220581
38928,267164457.jpg,A man is standing on a snowcapped mountain .,mountain,0.6767784357070923
38929,267164457.jpg,A person hikes down a snowy mountain .,mountain,0.4038642346858978
38930,267164457.jpg,A climber walks along a snowy peak .,mountain,0.591156005859375
38950,267223366.jpg,A group of people near a fishing port .,sea,0.767356276512146
39006,2674784195.jpg,Two boys are laying in the ocean close to the beach .,beach,0.5152310132980347
39058,2676184321.jpg,A woman stands in front of a mountain in the winter .,mountain,0.7748899459838867
39059,2676184321.jpg,A young woman is outside in the snow wearing a hat .,snow,0.8858785033226013
39075,2676648667.jpg,This woman is sitting in a lawnchair on the sand .,sand,0.4699497520923614
39111,2677528593.jpg,Four Caucasian kids are standing on a pier watching one of their friends jump off into the ocean .,sea,0.7366034984588623
39146,2678315125.jpg,A young woman in a blue tank top and baseball cap dances along a beach barefoot .,beach,0.7697070837020874
39148,2678315125.jpg,A woman in a blue top and hat is stretching or performing yoga on the beach .,beach,0.8508111238479614
39149,2678315125.jpg,A woman in a blue tank top is exercising at the beach .,beach,0.7464539408683777
39150,2678315125.jpg,The women is having fun at the beach .,beach,0.7199479937553406
39189,2678792892.jpg,A little girl enjoying a frozen treat on the beach .,beach,0.8341964483261108
39197,2679015215.jpg,A man with work gloves looking down as another man checks out something on the beach .,beach,0.7267054915428162
39200,2679015215.jpg,Two men looking to be construction workers work in the sand .,sand,0.5532021522521973
39251,2680619645.jpg,The black and brown dog is standing with its legs apart on the beach .,beach,0.7898774743080139
39252,2680619645.jpg,A black dog is standing with his legs spread wide apart on some sand,sand,0.6513221859931946
39253,2680619645.jpg,A dog plays on the beach .,beach,0.7215456962585449
39254,2680619645.jpg,A dog plays on a beach .,beach,0.7111749649047852
39331,2683963310.jpg,A toddler in a diaper is playing in a sandbox near a shovel and other sand toys .,sand,0.7403427958488464
39334,2683963310.jpg,A baby is in a sandpit playing with a bucket .,sand,0.7182425856590271
39335,2683963310.jpg,A blond baby playing in the sand .,sand,0.4880513250827789
39426,2686803722.jpg,Beautiful day to play fetch with dog while relaxing on the dock at the lake .,lake,0.8549094200134277
39428,2686803722.jpg,A man and his dogs enjoying the lake from the dock .,lake,0.8514567613601685
39433,2686849571.jpg,A man selling items near the roadside to the great mountain of Canyon .,mountain,0.7542062997817993
39437,268704620.jpg,Two little white dogs are playing outside in the snow .,snow,0.806776225566864
39438,268704620.jpg,Two little white dogs are playing in the snow .,snow,0.8292562961578369
39440,268704620.jpg,Two white dogs running in the snow .,snow,0.8349977135658264
39568,2689869659.jpg,People climbing and walking on a large rock formation .,mountain,0.3304395377635956
39569,2689869659.jpg,People sitting and climbing on large rock formations .,mountain,0.37637659907341
39571,2690016300.jpg,Four little girls are sitting on the ground arranging some painted seashells on a frame .,sea,0.7080755233764648
39573,2690016300.jpg,Four young girls are sitting around a painted seashell collage .,sea,0.7565521597862244
39662,2694426634.jpg,A man and two children in life jackets in a boat on a lake .,lake,0.7580628991127014
39665,2694426634.jpg,Man and two kids on a boat on the lake .,lake,0.7475400567054749
39666,269444846.jpg,""" A sign indicates """" Dangerous Shorebreak """" on an overcast day while several people hang out on the beach .""",beach,0.5216127038002014
39667,269444846.jpg,A group of people sit on the beach  beyond a sign warning of rogue waves .,beach,0.8052669167518616
39668,269444846.jpg,""" People on a beach and a sign that says """" dangerous shorebreak """" .""",beach,0.7552580833435059
39670,269444846.jpg,People go to the beach on a cloudy day .,beach,0.5923565626144409
39748,2696060728.jpg,a little girl learns to surf with an instructor .,sea,0.7594341039657593
39749,2696060728.jpg,Two people on a surfboard in the water,sea,0.8097551465034485
39756,2696200521.jpg,Four people are walking along a trail in the desert .,desert,0.844717800617218
39757,2696200521.jpg,Four people walking across brown mountains .,mountain,0.5200944542884827
39758,2696200521.jpg,A family explores a rocky desert area .,desert,0.9343171715736388
39789,2696951725.jpg,A man and woman posing for a picture on a mountain hike .,mountain,0.9174975156784058
39796,2697822530.jpg,A group of six people  men and women  hold up a pole in the middle of a forest while another woman monitors this action .,forest,0.8901191353797913
39813,2698197294.jpg,This dog is running through water on a beach .,beach,0.8698348999023438
39863,2699342860.jpg,A boy wearing a red t-shirt is running through woodland .,forest,0.7128080129623413
39919,2700788458.jpg,A man and a woman wearing white shirts in a wooded area .,forest,0.8274692893028259
39921,2700873520.jpg,A man in a black shirt and sandals along with a woman in a pink shirt and both in khaki shorts are burying a child into a sand pile .,sand,0.6779640913009644
39922,2700873520.jpg,Two people buying a child up to his neck in sand at the beach .,beach,0.649602472782135
39923,2700873520.jpg,Guy and a girl bury a boy in a sand castle at the beach .,beach,0.5877763628959656
39924,2700873520.jpg,A girl and a boy burying another boy in the sand .,sand,0.6087005138397217
39925,2700873520.jpg,Two children bury a third in the sand .,sand,0.6027438640594482
39930,270090705.jpg,A man is creating a sand painting on the floor .,sand,0.6839172840118408
39931,2701042060.jpg,A black dog is drinking next to a brown and white dog that is looking at an orange ball in the lake  whilst a horse and rider passes behind .,lake,0.5137671232223511
39946,2701487024.jpg,A smiling young boy wearing a bathing suit is holding a surfboard and laying down in the ocean water .,sea,0.7008321285247803
39947,2701487024.jpg,A young boy holds his boogie board in shallow ocean water .,sea,0.8357068300247192
39949,2701487024.jpg,A boy plays in the ocean with a boogie board .,sea,0.8208516240119934
39953,2701603045.jpg,The boy is wading through the blue ocean .,sea,0.7727792263031006
39987,270263570.jpg,Two dogs are biting each other in the woods .,forest,0.8988423943519592
40038,2704934519.jpg,A girl whipping water from her hair in a lake,lake,0.8989278078079224
40039,2704934519.jpg,A girl swings her long  wet hair in a lake .,lake,0.8448125123977661
40226,2705922624.jpg,A man in a black shirt photographs a group of girls in the woods .,forest,0.8040602803230286
40263,2705947033.jpg,Three children are shooting guns in the woods .,forest,0.8501086235046387
40264,2705947033.jpg,Three boys on a platform in the forest .,forest,0.8613559007644653
40283,2706469334.jpg,Two boys in swimming shorts are playing in the sea at the beach .,beach,0.6560602784156799
40284,2706469334.jpg,Two young kids running on sand towards a large body of water .,sand,0.7362061738967896
40285,2706469334.jpg,Two boys play in the shallow surf at the beach before sunset .,beach,0.7251003384590149
40337,270809922.jpg,a lone man climbing high on a snowy mountain .,mountain,0.6141370534896851
40338,270809922.jpg,A man standing on a mountainside in snow .,snow,0.6923819184303284
40339,270809922.jpg,A man is standing on top of a glacier .,glacier,0.8916422128677368
40340,270809922.jpg,A mountain climber posing in the snow .,mountain,0.5480241775512695
40341,270816949.jpg,A person riding a horse with a mountain range in the far background .,mountain,0.5375358462333679
40345,270816949.jpg,A rider on a horse in front of a mountain range,mountain,0.6822293400764465
40381,2708686056.jpg,A girl in a blue swimsuit walks into the ocean .,sea,0.734340250492096
40383,2708686056.jpg,Girl is wading through the gray ocean .,sea,0.7441771030426025
40416,2709536455.jpg,Three dogs standing in the snow with two of the dogs with open mouths .,snow,0.8264418840408325
40417,2709536455.jpg,These dogs appear to be howling  outdoors in the snow .,snow,0.8925220966339111
40420,2709536455.jpg,Snow dogs howling .,snow,0.7391200661659241
40471,2710698257.jpg,A man sands with his arms out on a rocky ledge in front of the ocean .,sand,0.4970060288906097
40472,2710698257.jpg,A man is standing on top of rocks overlooking the ocean .,sea,0.8505518436431885
40473,2710698257.jpg,Man standing on top of jagged rocks near the ocean .,sea,0.7695062160491943
40474,2710698257.jpg,Man standing on the edge of rocks near an ocean .,sea,0.8380207419395447
40476,2711075591.jpg,Two people are scuba diving in blue water with lots of bubbles .,sea,0.8877772688865662
40477,2711075591.jpg,Two people are scuba diving in the blue ocean .,sea,0.9350205659866332
40478,2711075591.jpg,Two individuals underwater scuba diving .,sea,0.9243284463882446
40479,2711075591.jpg,Two scuba divers are diving underwater .,sea,0.7950018644332886
40480,2711075591.jpg,Three people scuba dive under the sea .,sea,0.8103854656219482
40506,2711720095.jpg,A man with a lot of camera gear stands in front of a mountain scene .,mountain,0.9190058708190918
40507,2711720095.jpg,A photographer is standing on a mountain with gear in hand .,mountain,0.8438143730163574
40587,271396631.jpg,A young red-haired man is fishing and caught some seaweed .,sea,0.8335062861442566
40592,2714220101.jpg,A little white dog running through the sand .,sand,0.4478605985641479
40593,2714220101.jpg,A white dog runs on the beach .,beach,0.7595885992050171
40594,2714220101.jpg,A white dog runs on the sand .,sand,0.5202842354774475
40595,2714220101.jpg,A white dog running on sand .,sand,0.6787317991256714
40646,2715337869.jpg,The young girl is airborne as she falls into the lake .,lake,0.7545672655105591
40647,2715337869.jpg,A girl jumps from an orange raft into a lake .,lake,0.7507243752479553
40649,2715337869.jpg,Girl jumping off a raft into a lake .,lake,0.7543038725852966
40674,2716104559.jpg,a crowd next to a lake on a port next to a boat,lake,0.602450966835022
40791,2718188904.jpg,A shirtless man is securing his red headband in a beach area  on a railed pedestal within the water .,beach,0.8160927891731262
40816,2719343003.jpg,A young boy with shoulder length blond-hair and black and red shorts stands in a lake .,lake,0.8852604031562805
40819,2719343003.jpg,A young boy is in the water at the beach .,beach,0.7705421447753906
40822,2719343357.jpg,A woman and her son play in the sand on a sunny day in the beach .,beach,0.6328833699226379
40823,2719343357.jpg,A young boy and girl in swimsuits play in the sand at the beach .,beach,0.7185265421867371
40824,2719343357.jpg,Two teenagers at the beach playing in the sand,beach,0.6296200752258301
40825,2719343357.jpg,A boy and girl play with the sand .,sand,0.7586838603019714
40841,2720167160.jpg,A group of people are relaxing on the beach with their beach chairs and snacks .,beach,0.8446157574653625
40842,2720167160.jpg,A family sitting on beach chairs  and on blankets  enjoying the beach .,beach,0.9066640734672546
40843,2720167160.jpg,Several people in beach chairs and on beach towels sitting in the sand .,beach,0.6446084380149841
40844,2720167160.jpg,A group of Caucasian people lounging in a sandy area .,sand,0.7216414213180542
40845,2720167160.jpg,A family of 6 on a beach .,beach,0.7719715237617493
40849,2720167660.jpg,Children play on a slide in a lake .,lake,0.8269668221473694
40885,2721132879.jpg,An asian boy eating a piece of cake .,desert,0.8154788017272949
40896,2721786210.jpg,A group of men walks next to train tracks that are covered in snow .,snow,0.5923649668693542
40897,2721786210.jpg,A group of five men are walking along some snowy railroad tracks .,snow,0.596893310546875
40898,2721786210.jpg,Some men are walking along railroad tracks on snow-dusted ground .,snow,0.7957051992416382
40900,2721786210.jpg,a crowd of people walking in the snow .,snow,0.8455904126167297
40906,272283076.jpg,The man with the two small bandages on his middle finger is climbing a rock .,mountain,0.3422571718692779
40908,272283076.jpg,A man looks up at the camera as he climbs a rock and others look on .,mountain,0.3683672547340393
40910,272283076.jpg,A man scales a steep rock face as people look on from below .,mountain,0.4192066788673401
40956,2723929323.jpg,Three woman stand on a beach below with their shadows long behind them .,beach,0.5774315595626831
40957,2723929323.jpg,There are three women with cameras talking on the beach .,beach,0.7412738800048828
40958,2723929323.jpg,Three people standing on a beach talking with cameras,beach,0.8087486624717712
40959,2723929323.jpg,A group of girls on a beach .,beach,0.8192848563194275
40960,2723929323.jpg,Three women on the beach .,beach,0.6963075995445251
40996,2724761798.jpg,Two women drink coffee and chat while sitting on a blanket near a rocky shore .,beach,0.5554930567741394
40998,2724761798.jpg,Two woman are sitting on a beach together  facing the water .,beach,0.6148736476898193
41000,2724761798.jpg,Two women sitting on the beach having a chat .,beach,0.7493967413902283
41026,272546805.jpg,The brown dog and the black dog with green harnesses are in the sand .,sand,0.6083216667175293
41031,2725508159.jpg,A child appears to be in a canoe wearing a life jacket on the lake  clear blue water and blue sky .,lake,0.8416106700897217
41033,2725508159.jpg,A girl is kayaking in a blue boat  on a blue lake wearing an orange life jacket .,lake,0.5465816259384155
41034,2725508159.jpg,A young kayaker wearing an orange life-vest is all alone in a lake .,lake,0.785742461681366
41061,2726262796.jpg,A young girl wearing a blue bathing suit plays in the waves at the beach .,beach,0.7664586305618286
41161,2729655904.jpg,Two boys and two dogs are playing in the sand and water at the seashore .,beach,0.5208576321601868
41162,2729655904.jpg,Two boys are playing with two dogs on the beach .,beach,0.766900897026062
41163,2729655904.jpg,Two guys are playing with two dogs on the beach .,beach,0.7850255966186523
41165,2729655904.jpg,Two boys play with two dogs at the shore .,beach,0.7813675403594971
41213,2731298834.jpg,The mother with two son are swimming in the sea .,sea,0.8637265563011169
41215,2731298834.jpg,A woman and kids swimming in a lake .,lake,0.9110767841339112
41216,2731813962.jpg,Five young children are seated on a wooden staircase  surrounded by forest flora .,forest,0.7627471089363098
41222,27323284.jpg,In the woods  a young man wearing red shorts prepares to throw a frisbee .,forest,0.8357298970222473
41270,2735158990.jpg,A dog jumps in the woods .,forest,0.7942216992378235
41306,2735822661.jpg,A blond girl is sitting drinking a soda and looking at a dolphin swimming in the background .,sea,0.7079575657844543
41308,2735822661.jpg,A little girl at an aquarium sitting in front of a dolphin tank drinking something .,sea,0.7108411192893982
41395,2736656254.jpg,A girl posing next to a dolphin at an aquarium .,sea,0.8077735900878906
41446,2737233999.jpg,Four people playing basketball on wooden area near the beach .,beach,0.6533454060554504
41466,2737664903.jpg,A group of people standing in the snow with a mountain in the background .,mountain,0.6905844807624817
41467,2737664903.jpg,Four people with hiking equipment are standing in the snow .,snow,0.8764305710792542
41468,2737664903.jpg,The sun shines bright on the snow surrounding a few people .,snow,0.8442488312721252
41469,2737664903.jpg,Several skiers stand in the distance surrounded by snow .,snow,0.8628715872764587
41470,2737664903.jpg,A few people are skiing in the snow .,snow,0.895788311958313
41493,2738077433.jpg,a great Dane climbing a steep hill,mountain,0.7617815732955933
41495,2738077433.jpg,A dog climbs a hill .,mountain,0.4788179099559784
41496,2738092811.jpg,An African American family  with a pink flotation device is in clear ocean water .,sea,0.8449735641479492
41500,2738092811.jpg,4 people swimming in a beautiful lake .,lake,0.8720991015434265
41506,2738255684.jpg,Greyhounds race on a sandy track with the dog in green taking the lead .,sand,0.8761832118034363
41521,2739180469.jpg,A curious child attempting to fish what nature flushed ashore with a beautiful ocean background .,sea,0.7149222493171692
41551,2740762106.jpg,A few people standing outside of a mountain with robes on glaring towards the mountain and initiating in some sort of ritual .,mountain,0.855618953704834
41552,2740762106.jpg,A group of asian boys standing in front of a large mountain with there backs towards the camera .,mountain,0.8981258273124695
41553,2740762106.jpg,Several young people looking over a scenic point in a mountainous region .,mountain,0.8269911408424377
41554,2740762106.jpg,Asian people standing on a road beside a snowy mountain .,mountain,0.4872784316539764
41555,2740762106.jpg,A group of people getting ready for climbing a mountain .,mountain,0.9069466590881348
41591,2742801792.jpg,A man playing volleyball on a beach on a beautiful sunny day .,beach,0.8948229551315308
41592,2742801792.jpg,A man awaits a descending volleyball on the beach court .,beach,0.7714999318122864
41593,2742801792.jpg,A man is about to pass a volleyball on a beach court .,beach,0.779893696308136
41594,2742801792.jpg,Man in board shorts is playing beach volleyball .,beach,0.7843834757804871
41595,2742801792.jpg,One guy playing volleyball on a beach .,beach,0.821885347366333
41601,2743046728.jpg,Two girls are looking for shells on a beach  one looks at what the other is pointing at and is investigating .,beach,0.7058714628219604
41602,2743046728.jpg,Two girls squatting with their backs turned on a beach  examining something that they have found .,beach,0.7962919473648071
41605,2743046728.jpg,Two young girls are playing on the beach .,beach,0.7138249278068542
41614,2743298738.jpg,Two outdoorsmen stand by a stony edifice in a forest .,forest,0.9063825607299804
41615,2743298738.jpg,A family hiking in the woods .,forest,0.9035643339157104
41661,2744615692.jpg,Young blond child in bathing suit leaving footprint on the shore .,beach,0.7017746567726135
41662,2744615692.jpg,A person with blond-hair is walking on the sand into the water .,sand,0.603862464427948
41663,2744615692.jpg,A barefoot child is walking on the beach towards the ocean .,beach,0.6781294345855713
41664,2744615692.jpg,A small child looks at footprints on the beach .,beach,0.7642706632614136
41665,2744615692.jpg,A person walking on the shore of a beach .,beach,0.8166772723197937
41667,2744690159.jpg,Three brown dogs are playing in the sea .,sea,0.7403071522712708
41761,27463274.jpg,A man is coasting in a small boat in an open lake .,lake,0.6526229381561279
41801,2747436384.jpg,Four young men are sitting on the beach under a crashing wave .,beach,0.5926470160484314
41803,2747436384.jpg,three boys sitting in sand getting splashed by wave,sand,0.5212811827659607
41867,2748729903.jpg,A parasailer splashes along the surface of a lake .,lake,0.7841559648513794
41881,2748929011.jpg,A young man in a dark blue striped polo shirt  white slacks and white baseball cap is following through a golf stroke from a sand trap as sand flies up in front of him .,sand,0.6879385113716125
41882,2748929011.jpg,A male golfer wearing a blue polo shirt and a white hat is attempting to get his ball out of a sand trap .,sand,0.7914203405380249
41883,2748929011.jpg,A golfer wearing white pants and blue shirt and a white hat taking a swing in the sand .,sand,0.5213724970817566
41884,2748929011.jpg,A man is playing golf  striking his ball out of a sand bunker .,sand,0.8939771056175232
41885,2748929011.jpg,A golfer shoots his ball out of a sand trap .,sand,0.7031277418136597
41912,2749641730.jpg,A woman sits on a bench staring at the amazing mountainous scenery .,mountain,0.6649256944656372
41913,2749641730.jpg,A person sitting outside facing a mountain sitting on a bench .,mountain,0.7549381852149963
41914,2749641730.jpg,A person sitting on a bench overlooking mountains .,mountain,0.6609320044517517
41915,2749641730.jpg,Woman on bench looking at cloudy mountain view .,mountain,0.7249646782875061
41916,2749714328.jpg,Two women both in sandals  one in a green hat is tying the other woman 's dress strap .,sand,0.4217360317707062
41958,2750517549.jpg,A man has climbed a ladder to get a good picture in a mountainous area .,mountain,0.8768836259841919
42113,2752265504.jpg,Two people spend some family time together fishing .,sea,0.8484158515930176
42118,2752329719.jpg,Couple sitting on chairs by a stone wall overlooking the ocean .,sea,0.7503941059112549
42120,2752329719.jpg,A couple sit on a patio overlooking the ocean .,sea,0.840191662311554
42126,2752341621.jpg,Three women dressed in colorful clothes and head coverings and a man and boy are walking in the snow .,snow,0.7967581748962402
42127,2752341621.jpg,A group of Middle Eastern people walking through the snow .,snow,0.8312230706214905
42128,2752341621.jpg,five people walk through the snow wearing exotic clothes .,snow,0.5325154662132263
42129,2752341621.jpg,A family in colorful clothing walking in the snow .,snow,0.8576574325561523
42167,2753506871.jpg,A dog jumps on a sandy embankment near another dog .,sand,0.7899073958396912
42168,2753506871.jpg,A dog is jumping over a bush on the beach .,beach,0.7557769417762756
42169,2753506871.jpg,The yellow dog kicks up sand as it jumps .,sand,0.6437186002731323
42170,2753506871.jpg,A brown dog jumps in the sand .,sand,0.5189489126205444
42175,2753531542.jpg,A young men jumps off rocks into a lake .,lake,0.7845393419265747
42196,2754898893.jpg,The woman in glasses is smiling with the ocean in the background,sea,0.8168431520462036
42197,2754898893.jpg,a young woman posing in front of a beautiful beach scene .,beach,0.7355459928512573
42198,2754898893.jpg,A woman standing in front of a beach scene and smiling .,beach,0.64495450258255
42199,2754898893.jpg,Woman standing on a hill in front of the ocean .,sea,0.7798914313316345
42200,2754898893.jpg,A woman smiles in front of an ocean view .,sea,0.8146511912345886
42212,275516348.jpg,The white dog is running on the sand in front of fallen bushes .,sand,0.6661345958709717
42213,275516348.jpg,a brown and white dog jumping on a sandy beach,sand,0.4738504290580749
42214,275516348.jpg,A dog takes off running on the sand .,sand,0.5531970858573914
